name,residual
Ninja Sushi & Hibachi Japanese Restaurant,0.018000000000005123
Penn's View Hotel,0.017999999999999794
Mister P Pizza & pasta Italian restaurant,0.01799999999999624
Le Pain Quotidien,0.017999999999994465
The Black Sheep Pub & Restaurant,0.017000000000006565
Bread & Butter Philly - Breakfast Junction,0.017000000000005677
McGillin's Olde Ale House,0.01700000000000479
Uptown Cafe,0.01700000000000479
Tropicana Restaurant,0.0170000000000039
Stacys Avenue pizza,0.017000000000003013
No. 1 Chinese Restaurant,0.017000000000003013
Black Turtle Coffee,0.016999999999997684
Mr. Tacos Birria,0.01699999999999413
Independence Beer Garden,0.016000000000005343
Bleu Brook,0.016000000000005343
Giuseppe & Sons,0.016000000000003567
HipCityVeg,0.016000000000000902
Spice Bistro,0.01599999999999957
Poke Burri / Lifting Noodles Ramen,0.015999999999995573
Bomb Bomb Bar B Que Grill,0.015999999999994685
Talluto's - Philadelphia,0.015000000000005898
The Deck Philly,0.015000000000005898
Oloroso,0.015000000000005898
Pizza Shop,0.015000000000005898
Chubby's Steaks,0.015000000000004121
Yomaxi’s Restaurant,0.015000000000004121
JiangNan Philadelphia,0.015000000000002345
Ravenhill Dining Hall,0.015000000000000568
Café Square One,0.014999999999998792
Spasso Italian Grill,0.014999999999997904
Emma’s Liberian Kitchen,0.014999999999996128
Bistro La Baia BYOB,0.01499999999999524
Late Night Tacos Philly,0.01499999999999524
Café Lutécia,0.01499999999999524
Restaurant Taqueria El Jarocho,0.01400000000000734
Royal's Restaurant,0.014000000000004675
Mr.Wings Pizza & Grill,0.014000000000000234
Gennaro's Famous Pizza,0.013999999999996238
Cactus Cantina,0.013999999999995794
Hangry Joe's Hot Chicken & Wings,0.013999999999995794
Iron Hill Brewery & Restaurant,0.013999999999994905
Chick's,0.01300000000000523
El Provocon Restaurant II,0.01300000000000523
Taco Bell,0.013000000000003897
The Continental Mid-town,0.013000000000003453
Falafel Times,0.013000000000003453
Renata's Kitchen,0.013000000000003453
Farina Pasta Bar,0.013000000000003453
Samba Steakhouse,0.013000000000001677
Big Garden Restaurant,0.013000000000001677
Le Virtù,0.013000000000000789
Crown Fried Chicken,0.0129999999999999
honeygrow,0.012999999999997236
Frituras sobre Ruedas,0.012999999999996348
Padokka Bakehouse,0.012999999999994571
Yanako Restaurant,0.012000000000006672
Djoliba Restaurant,0.012000000000005784
P. J. Clarke’s At The Curtis,0.012000000000005784
Ethika bar restaurant lounge,0.012000000000004896
FRAME PHL,0.012000000000004007
Lacroix Restaurant at The Rittenhouse,0.012000000000004007
New England Pizza,0.012000000000000455
Melograno,0.012000000000000455
King Garden,0.012000000000000455
Gatehouse,0.011999999999999567
Mi Puebla Restaurant & Bakery,0.011999999999996014
Chamas De Minas-Brazilian SteakHouse,0.011999999999996014
Super Chinese Restaurant,0.011999999999995126
Two Brothers Pizza,0.011999999999995126
Guavaberry Foods & Drinks,0.011999999999994237
Picnic,0.011000000000006338
Choice Beer Deli,0.011000000000006338
Applebee's Grill + Bar,0.011000000000006338
Five Guys,0.01100000000000545
Lucky Garden,0.01100000000000545
PaperMill - Fresh Asian Kitchen,0.01100000000000012
WYOMINGPIZZA,0.01100000000000012
Poe's Sandwich Joint,0.01099999999999568
Subway,0.01099999999999568
Baobab,0.010000000000006004
Yuli Deli,0.010000000000005116
Rittenhouse Grill,0.010000000000001563
Tuna Bar,0.010000000000001563
Moonshine Philly,0.010000000000001563
Little Nonna's,0.009999999999999787
Kyushu Ramen&Sushi,0.009999999999996234
Philly Sunnyside Diner,0.009999999999995346
CrabHouse Bar & Grill,0.009999999999994458
Cily Chicken Rice and Thai food,0.009000000000006558
Aqimero,0.009000000000004782
Malbec Argentine Steakhouse,0.00900000000000123
RITZ Diner,0.008999999999999453
Ocean Prime,0.008999999999998565
His & Hers Restaurant Bar,0.008999999999998565
Dae Bak,0.008999999999998565
Olive Garden Italian Restaurant,0.0089999999999959
LMNO,0.008000000000008
Wacky Zaki's,0.008000000000002672
Dunkin',0.008000000000000895
Stogie Joe's Tavern,0.008000000000000895
Seafood Bay Inc,0.008000000000000895
Solly Pizza,0.007999999999999563
Daiki Hibachi and Sushi,0.007999999999997343
a.kitchen+bar,0.007000000000004114
Steak 'Em-Up - South Philly,0.00700000000000367
Margherita Pizzeria,0.007000000000003226
Vietnam Restaurant,0.006999999999999673
Shanghai Gourmet,0.006999999999999673
Xfinity Live! Philadelphia,0.0069999999999961204
Old Nelson II Food Co.,0.006999999999995232
Yi Pin Restaurant,0.006999999999995232
LongHorn Steakhouse,0.006999999999995232
Just Salad,0.006999999999994344
Front Street Cafe,0.0060000000000055564
Ekta Indian Cuisine,0.0060000000000055564
Simply Good Food,0.00600000000000378
Old Nelson Food Company,0.006000000000000227
Rising Sun Chinese Restaurant,0.006000000000000227
Casa Del Mofongo,0.005999999999999783
Mole Poblano Restaurant,0.005999999999999339
Social House,0.005999999999998451
McDonald's,0.005999999999998451
Paganos Steaks & Hoagies,0.005999999999994898
HomeGrown215,0.00599999999999401
Stenton Pizza,0.00599999999999401
Brown Sugar Bakery & Cafe Inc,0.005000000000006111
GAETANO’S PIZZA & STEAKS,0.0050000000000052225
Montana Grill Restaurant,0.005000000000004334
Angela,0.004999999999994564
Jose Pistola's,0.004000000000005777
"Sunrise Breakfast, lunch and Thai food restaurant",0.004000000000000448
Star Fusion Express,0.004000000000000448
Tropical Choice Jamaican & Americian Restaurant,0.003999999999996007
Iron Hill Brewery & Restaurant,0.003999999999996007
Eatwell Philly - African Restaurant and Lounge,0.003999999999996007
Toast Cafe,0.003999999999996007
E-Z Brunch,0.003999999999995119
SOUTH Restaurant & Jazz Club,0.00399999999999423
Emmy Squared Pizza: Queen Village - Philly,0.003000000000007219
Pizza Plus West,0.0030000000000054428
Benny The Bum's,0.0030000000000045546
Indian Kitchen Lovash,0.003000000000001002
Brunic's,0.003000000000001002
Mac's Tavern,0.002000000000005109
Taco Bell,0.001999999999996671
Nav Jyoti Indian Kitchen,0.001999999999995339
Famous 4th Street Delicatessen,0.0019999999999944507
Chuan Kee Skewer,0.0010000000000065512
1518 Bar & Grill,0.0010000000000065512
Koja Grille,0.001000000000005663
Charley B's Bar & Grill,0.0009999999999967812
The Hayes,0.0009999999999967812
Stella's Pizza,0.000999999999995893
Urban Farmer Philadelphia,0.000999999999995893
New Dragon Star,0.000999999999995893
IKEA Restaurant,0.0009999999999950049
Molly Malloy's,0.0009999999999950049
Tasteful Sensations Seafood & Soul Food,4.884981308350689e-15
White Horse Tavern,3.1086244689504383e-15
McDonald's,2.220446049250313e-15
Chris's Pizza,0.0
Flannel,-8.881784197001252e-16
South Flavors,-8.881784197001252e-16
Toto's Pizzeria,-3.552713678800501e-15
Watkins Drinkery,-4.440892098500626e-15
Hot Wok,-5.329070518200751e-15
Spoons Sushi & Hibachi Express,-0.0009999999999932285
Luna Café,-0.0009999999999941167
Comly Cafe,-0.0009999999999950049
Old City Beer Garden,-0.0009999999999976694
Pho Saigon,-0.0009999999999985576
Moustaki Authentic Gyros,-0.0009999999999985576
Ali Baba Restaurant,-0.0009999999999994458
spicy masala kitchen,-0.0009999999999994458
South Side Chicken & Seafood Philly Pizza,-0.0010000000000025544
No. 1 Chinese Restaurant,-0.0010000000000043308
Steve's Prince of Steaks,-0.0010000000000047748
SHANAS CARIBBEAN CAFE,-0.0010000000000047748
CHINA WOK II,-0.001000000000005663
Ten Stone,-0.0019999999999944507
Kabobi Charcoal Grill Fusion,-0.002000000000001556
Fishtown Tavern,-0.002000000000005109
Mission Taqueria,-0.002999999999995673
Villa di Roma,-0.0030000000000001137
Pizza Plus South,-0.00300000000000189
Soul By The Sea,-0.003999999999995119
Kelly's Seafood,-0.003999999999996007
Anthony's Italian Coffee & Chocolate House,-0.003999999999998671
Oltremare,-0.0039999999999995595
Wendy's,-0.0039999999999995595
Number 1 Cafe,-0.0039999999999995595
Salerno's Ristorante & Pizzeria,-0.0039999999999995595
Lou & Choos Lounge,-0.004000000000000448
Dunkin',-0.004000000000000448
Via Locusta,-0.004000000000001336
Green Eggs Café,-0.004000000000002224
ShiMiaoDao Yunnan Rice Noodle 十秒到云南过桥米线,-0.004000000000004
The Shake Seafood,-0.0040000000000048885
Harper's Garden,-0.004999999999993676
Big Ben Pizza,-0.004999999999996341
HIROKI,-0.004999999999999893
Sabrina's Cafe,-0.005000000000000782
m2o Burgers & Salads,-0.00500000000000167
Emperor Restaurant | Wedding and Events,-0.005000000000002558
No 1 Chinese Restaurant,-0.005000000000002558
Golden City Chinese Restaurant,-0.005000000000003446
China House,-0.005000000000003446
Crack Crab,-0.005000000000004334
No. 1 China,-0.0050000000000052225
Scarpetta Philadelphia,-0.005999999999993122
Wendy's,-0.005999999999994898
Heritage,-0.005999999999994898
New China,-0.005999999999996231
Danny's Wok,-0.005999999999999339
Chickie's & Pete's Terminal C,-0.00600000000000378
Pho Ha Saigon,-0.00600000000000378
Hong Kong Garden,-0.006000000000004668
Village Whiskey,-0.006999999999993456
Ken's,-0.006999999999994344
J & A Breakfast And Deli,-0.006999999999995232
Maria's Ristorante on Summit,-0.006999999999995232
Happy Wok,-0.006999999999999673
Laurel Restaurant,-0.006999999999999673
La Chinesca,-0.007000000000003226
Big Daddy Pizza,-0.00700000000000367
Rita's Italian Ice & Frozen Custard,-0.007000000000005002
DiNic's Pork & Beef,-0.007999999999994678
Han Dynasty,-0.007999999999994678
Tate's Good Food Restaurant,-0.007999999999996454
Larry's Famous Steaks & Hoagies,-0.008000000000000007
Southside Bar and Grill,-0.008000000000002672
Fresh Gulf Seafood,-0.00800000000000356
Parkside Beef & Ale,-0.008000000000004448
Taco Bell,-0.008000000000004892
Ron's Cafe Beer & Food,-0.008000000000004892
Hot Pot Cuisine,-0.008000000000005336
Unity Kitchen,-0.008000000000006224
Chick-fil-A,-0.008999999999994124
Abyssinia,-0.008999999999994124
Lau Kee Restaurant,-0.008999999999995012
Reale's Restaurant & Bar,-0.0089999999999959
Green Eggs Café,-0.008999999999996788
White Dog Cafe University City,-0.008999999999998565
Peking Inn,-0.008999999999999453
Clock Bar,-0.00900000000000567
Max's Steaks & Hoagies,-0.009999999999996678
Nifty Fifty's (Northeast Philadelphia),-0.009999999999997122
Plov House,-0.010999999999993904
Moriarty's Restaurant,-0.010999999999994792
El Limon City Avenue,-0.0109999999999979
Bo Wah Restaurant,-0.010999999999999233
Super House,-0.011000000000003674
Ameri Thai Bistro,-0.011999999999999567
SouthHouse,-0.012000000000001343
Mister Chubby's,-0.012000000000004007
Pat's Pizza & Pasta,-0.012000000000005784
Sabor hispano restaurant,-0.012999999999994571
Heng Seng Restaurant,-0.012999999999999012
Panasian Buffet,-0.013000000000000789
Burger King,-0.013000000000001233
Vintage,-0.013000000000001677
VINYL,-0.013000000000003453
Bank & Bourbon,-0.01300000000000523
PrimoHoagies,-0.013000000000006118
Locust Rendezvous,-0.013999999999994017
Prince Pizza 2LLC,-0.013999999999998902
Festivals Restaurant & Lounge,-0.013999999999999346
Lucky star,-0.013999999999999346
Tiffin Indian Cuisine Mt Airy,-0.014999999999994351
Knock Restaurant and Bar,-0.01499999999999524
Pete's Famous Pizza,-0.01499999999999524
Masala kitchen : Kati rolls and Platters,-0.01499999999999524
Bonner's Irish Pub,-0.015000000000000568
VANILLA CAFE,-0.015000000000004121
Sofi Corner Cafe,-0.015999999999993797
Han Dynasty - Old City,-0.01599999999999646
Craft Manayunk,-0.01599999999999646
Mike's Deli,-0.01599999999999646
Ipanema Sports Bar and Grill,-0.01599999999999735
Wawa,-0.015999999999998238
Bar Bombón,-0.015999999999998238
The Legends of Seafood and Soul Food,-0.016000000000003567
Latao Hotpot and BBQ,-0.01699999999999502
Aki Nom Nom Sushi and Ramen,-0.016999999999995907
Cry Baby Pasta,-0.016999999999995907
Deke's Bar-B-Que,-0.01699999999999635
O Rei Da Picanha,-0.016999999999998572
Szechuan Gourmet 川味坊,-0.016999999999998572
Alaska King Crab House,-0.017000000000000348
Osteria,-0.017000000000001236
Bally Pizza,-0.017000000000002125
Pizza Hut,-0.017000000000002125
EL RINCONCITO RESTAURANT,-0.017000000000003457
Knead Bagels,-0.0170000000000039
Chick-fil-A,-0.0170000000000039
Happy joy family Restaurant,-0.01700000000000479
Luke's Lobster Rittenhouse,-0.01799999999999269
Banana Leaf: Malaysian Cuisine,-0.017999999999993577
Stateside,-0.01799999999999713
La Parrillada,-0.01800000000000157
Philly Seafood Wing,-0.01800000000000246
Dunkin',-0.018000000000003347
Rybread,-0.018000000000005123
Nam Phuong Restaurant,-0.01800000000000601
The Dining Car,-0.01800000000000601
Little Pete's,-0.0189999999999948
Charlies Country Ribs,-0.018999999999995687
Bud & Marilyn's,-0.019000000000000128
Burger King,-0.019000000000001016
Krush Lounge,-0.01900000000000368
Sang Kee Noodle House,-0.01900000000000457
The Tasty Toast,-0.01900000000000457
Yo Mamas Kitchen,-0.019000000000005457
Ho's Chinese Restaurant,-0.019999999999994245
CU Breakfast.,-0.019999999999994245
29 Oxford Restaurant,-0.019999999999995133
Drinker's Pub,-0.019999999999995133
Toto Fish & Chips,-0.01999999999999602
American Sardine Bar,-0.019999999999999574
Nick's Famous Pizza,-0.019999999999999574
Trattoria Carina,-0.020000000000000462
Pizza House Express,-0.02000000000000357
The Pizza Shack,-0.020000000000004015
New Deck Tavern,-0.021000000000001684
Ting Wong,-0.021000000000005237
Veda - Modern Indian Bistro,-0.021000000000005237
El Provocon Restaurant,-0.021999999999994913
Morning Glory Diner,-0.0219999999999958
Little Sicily Pizza of Phila,-0.021999999999999353
Mike's Breakfast & Lunch,-0.022000000000003794
Revolution House,-0.022000000000003794
Mvp Sandwich,-0.02200000000000557
The Goat's Beard - Manayunk,-0.02299999999999436
Maxwells Caribbean/American Take-out,-0.02299999999999436
Danny's Wok,-0.02299999999999436
Erkie's Restaurant,-0.02299999999999658
The Garden Restaurant Cafe at the Barnes Foundation,-0.022999999999999687
Saigon Noodle Bar,-0.023000000000002352
One Stop Deli,-0.02300000000000324
sweetgreen,-0.023000000000004128
Pho Ha,-0.023000000000006793
Barakat Halal Market and Restaurants,-0.023999999999993804
Ruby's Cajun Seafood Boilhouse,-0.023999999999993804
Don Giovanni's II,-0.023999999999995136
Kelliann’s Bar & Grill,-0.02399999999999558
Mia Ragazza,-0.024000000000004462
Koreana Rittenhouse Square,-0.02400000000000535
Rangoli: Vibrant Flavors Of India,-0.02400000000000535
Tai Lake,-0.02499999999999325
Winnie's Manayunk,-0.024999999999995026
Crafty Soul,-0.02499999999999547
Irwin's,-0.024999999999996803
Pennsylvania 6,-0.025000000000000355
Buca D'oro Ristorante,-0.025000000000001243
Mona,-0.02500000000000302
A Mano,-0.025999999999997137
The Wayward,-0.0259999999999998
McDonald's,-0.0259999999999998
Hokka Hokka Japanese Restaurant,-0.02600000000000602
"Santucci's Original Square Pizza and Bar - North Broad, Philadelphia, PA",-0.026999999999993918
Holme Style Pizza,-0.026999999999994806
El Coqui,-0.026999999999995694
New Hong Kong Lou,-0.026999999999997915
Golden Restaurant,-0.02699999999999836
Big Al's Italiano,-0.026999999999999247
Cluck and Gills,-0.027000000000000135
China Wok,-0.027000000000001023
Love Park Pizza & Chicken Halal,-0.0270000000000028
Campbell's Place,-0.027000000000003688
Super Kitchen,-0.027000000000003688
Eli,-0.027000000000004576
Happy Garden,-0.027000000000004576
New Hoagie City Inc,-0.02799999999999425
The Original Venice Pizza,-0.027999999999996916
Taste King,-0.027999999999998693
China House,-0.02800000000000047
Uptown Beer Garden,-0.02800000000000269
Gojjo,-0.02800000000000491
Barra Rossa Ristorante,-0.028999999999994586
Mercato,-0.028999999999994586
Noir Restaurant & Bar,-0.028999999999999027
Kampar Restaurant,-0.029000000000004356
Lanzhou hand-pulled noodles,-0.029000000000006132
Bob's Crab House,-0.02999999999999492
Bravo Pizza,-0.02999999999999936
Manayunk Brewing Company,-0.03000000000000025
&pizza,-0.030000000000000693
SQ Philip's Steaks,-0.030000000000002025
Baan Thai Thai Cuisine,-0.030000000000005578
Sultan Cafe,-0.030999999999998806
Salvito's Pizza Palace,-0.030999999999998806
Mixto Restaurante,-0.031000000000000583
King Wok Restaurant,-0.031000000000003247
SY'S SOULFOOD PALACE,-0.031000000000003247
Xinying Chinese restaurant,-0.031000000000005468
The Prime Rib Philly,-0.03100000000000591
Good 'N' Plenty,-0.03100000000000591
Original Boston Pizza - Mayfair,-0.03199999999999825
Super Garden,-0.03199999999999914
Red Robin Diner,-0.03200000000000003
Starbucks,-0.03200000000000003
Mizu Sushi Bar,-0.03200000000000003
China Star,-0.03200000000000447
Studio7 Restaurant & Lounge,-0.03200000000000447
Johnnie's,-0.03299999999999503
Checkers,-0.03299999999999548
Los Camaradas,-0.03299999999999592
Sofitel Philadelphia at Rittenhouse Square,-0.03299999999999592
Philly Campus Pizza Restaurant,-0.03299999999999681
Ribs-R-Us,-0.032999999999999474
Topgolf Philadelphia,-0.03300000000000303
Dunkin',-0.03300000000000436
The Shake Seafood,-0.0330000000000048
Skyline Restaurant,-0.033999999999996255
Playa Bowls,-0.03399999999999892
Koolae Restaurant,-0.03399999999999981
Mama Mias Pizza & Wings,-0.034000000000000696
Chuck E. Cheese,-0.03400000000000425
Urban Saloon,-0.034000000000006025
Tela's Market & Kitchen,-0.034000000000006025
Richie's Sandwich Shop,-0.03499999999999481
Positano Coast by Aldo Lamberti,-0.03499999999999481
Spice Finch,-0.03499999999999748
Dunkin',-0.03499999999999792
Fairmount Pizza and Grill,-0.034999999999998366
Old English Style Pizza,-0.034999999999999254
Uzbekistan Restaurant,-0.034999999999999254
Royal Buffet & Grill,-0.03500000000000103
Penang Malaysian Cuisine,-0.03500000000000458
Pizza Roma,-0.03500000000000458
Little Thai Market,-0.03500000000000458
Silver Chopsticks Restaurant,-0.03599999999999515
LaScala's Fire Philly,-0.03599999999999515
Sherry’s Restaurant,-0.035999999999996035
Starbucks,-0.03599999999999692
Pete's Famous Pizza,-0.03599999999999737
Burger King,-0.03599999999999737
New Phnom Penh Restaurant,-0.036000000000001364
Jasmine Rice,-0.03600000000000403
Halal Fusion 2 Chelten avenue,-0.03600000000000492
Boricua Restaurant 2,-0.036000000000005805
Texas Wieners,-0.036000000000005805
Ba Le Bakery,-0.03600000000000669
P.S. & Co.,-0.036999999999993705
Ace Diner,-0.03699999999999548
Crown Fried Chicken,-0.0369999999999977
South View Pizza,-0.037000000000001254
Crown Chicken & Grill,-0.037000000000003475
Bayou Bar & Grill,-0.037000000000003475
Steve Stein's Famous Deli,-0.03700000000000436
Old City Pizza,-0.03799999999999404
Las Bugambilias,-0.03799999999999493
Sang Kee Peking Duck House,-0.03799999999999493
Chester family Pizza,-0.037999999999995815
Mega Quality Pizza Restaurant,-0.038000000000000256
Tony's Palace Pizza,-0.03800000000000159
Dunkin',-0.03800000000000292
IHOP,-0.03800000000000381
Tuscany Ristorante,-0.0380000000000047
The Dutch,-0.038999999999993484
Fuji Mountain Japanese Restaurant,-0.038999999999993484
Miller's Ale House,-0.03899999999999526
Sunrise Pizza,-0.0389999999999997
Moonlight Cuisine,-0.03900000000000059
Restaurant Tacos Locos Honduras and Mexican Food,-0.03900000000000414
Star Pizza,-0.03900000000000414
ERA,-0.03900000000000414
Phở Saigon,-0.03900000000000503
China Wok Chinese Restaurant,-0.03999999999999648
Starbucks,-0.04000000000000359
Taylor's Cafe,-0.040000000000004476
Ryan's Pub Manayunk,-0.040000000000004476
Frida Cantina,-0.040999999999993264
Champagnes21,-0.04099999999999948
Bella's Breakfast & Lunch,-0.041000000000003034
Rox Café,-0.041000000000003034
Green Eggs Cafe,-0.041999999999994486
Freddy & Tony's Restaurant,-0.041999999999994486
NEW ASIA RESTAURANT,-0.041999999999995374
Good Taste,-0.041999999999997595
Domino's Pizza,-0.041999999999997595
New England Pizza,-0.0420000000000007
Green Garden,-0.04200000000000159
Starbucks,-0.04200000000000337
China Town Restaurant,-0.042000000000004256
DanDan Rittenhouse,-0.042000000000005144
Good Dog Bar,-0.04299999999999393
Parada Maimon,-0.04299999999999571
Añejo Philadelphia,-0.04299999999999571
Lucha Cartel,-0.0430000000000037
Peter's Steak and Hoagies,-0.043000000000006366
Top Tomato Bar & Pizza,-0.04399999999999338
Copabanana University City,-0.04399999999999604
Dim Sum Garden,-0.04399999999999604
Sorrento Pizzeria and Grill,-0.044000000000004036
Sunny's Diner,-0.044000000000004924
Amma's South Indian Cuisine,-0.04400000000000581
Ho Sai Gai Restaurant,-0.0449999999999946
Cosmic Café and Ciderhouse,-0.04499999999999549
Pub & Kitchen,-0.04499999999999815
Shing Kee,-0.04500000000000437
Ozzys Breakfast & Grill II,-0.04500000000000437
Saladworks,-0.04500000000000526
Morris Restaurant,-0.04599999999999582
Original George's Burgers,-0.04600000000000026
Little Italy Pizza 9th and South,-0.04699999999999349
Dim Sum Factory - Krewstown,-0.04699999999999438
Silk City,-0.04699999999999971
Atlas Pizza & Steaks,-0.0470000000000006
No. 1 China,-0.047000000000004594
Dog house breakfast &lunch,-0.04700000000000504
Wokworks Fishtown,-0.04700000000000504
Tom's Dim Sum,-0.04700000000000504
Yakitori Boy,-0.04700000000000504
Brownies Irish Pub,-0.047000000000005926
Cavanaugh’s Headhouse,-0.047000000000005926
Butcher Bar,-0.048000000000004484
Bob's House of Crabs,-0.048000000000004484
Yummy Pizza,-0.04800000000000537
Sun Happy Breakfast,-0.04800000000000626
Super Star Chinese Take Out,-0.048999999999995936
Kif's Sports Bar and Hookah Lounge,-0.04900000000000038
Steak City,-0.04999999999999538
Happy Garden,-0.04999999999999627
Sunrise Breakfast,-0.04999999999999982
Imperial Palace Chinese Restaurant,-0.05000000000000515
Five Guys,-0.050999999999995715
Panda Express,-0.05099999999999616
Lee's Chinese Restaurant,-0.050999999999998824
Country Club Diner,-0.05100000000000193
Alamodak Restaurant and Hookah bar,-0.0510000000000046
Porcini,-0.0510000000000046
Grand Palace Restaurant,-0.051000000000006374
Pattaya Thai Cuisine,-0.05199999999999427
Las 3 Rancheritas,-0.0519999999999996
New Azaad Foods,-0.0519999999999996
Rock N Rolls,-0.0519999999999996
Kingstone Restaurant - Breakfast & Lunch,-0.0519999999999996
Erie Square Restaurants,-0.05200000000000138
Indian Restaurant,-0.052000000000003155
Old Nelson Food Co,-0.05200000000000493
Hot Spot Pizza,-0.05299999999999461
MilkBoy Philadelphia,-0.052999999999995495
Asia Express,-0.05299999999999638
Paradise Pizza,-0.05299999999999727
Drury Beer Garden,-0.05299999999999905
Lucky Chinese Restaurant,-0.053000000000000824
Bonchon University City,-0.053000000000000824
Siu Kee Duck House,-0.0530000000000026
Monk Seafood,-0.05399999999999494
Subway,-0.05399999999999583
South Bowl,-0.05399999999999672
New Shanghai Chinese Restaurant,-0.05399999999999938
El Balconcito II,-0.05399999999999938
Holiday Pizza & Grill,-0.05400000000000027
Wei Shang Chinese Food,-0.05400000000000338
Roy's Lounge & Seafood,-0.05400000000000382
Shank's Original,-0.05400000000000471
Uncle Gus' Steaks,-0.05400000000000471
King Ting Hot Pot,-0.05400000000000471
Kitchen at Bala,-0.054000000000005155
Dim Sum House By Jane G's - Rittenhouse,-0.0549999999999935
Dunkin',-0.05499999999999483
China House,-0.054999999999999716
China Ruby Chinese Restaurant,-0.055000000000000604
El Techo,-0.055000000000000604
New Era Cuisine,-0.055000000000001936
Wawa,-0.05500000000000371
Beijing Chinese Restaurant,-0.055000000000005045
Trio Delight on Wayne,-0.05600000000000538
Chan's Halal Chinese Food,-0.05699999999999594
Lakay,-0.057000000000003936
El Rey,-0.057000000000004825
Miller's Ale House,-0.05700000000000571
Dave & Buster's Philadelphia - Franklin Mills,-0.05700000000000571
DuJour Cafe & Catering,-0.0570000000000066
O’s Restaurant & Bar (Originals/Torresdale),-0.05799999999999361
Katerina's Pizza,-0.05799999999999539
Dunkin',-0.05800000000000116
Ozzys breakfast & Grill,-0.05800000000000516
La Gustosa,-0.058999999999993946
Popeyes Louisiana Kitchen,-0.058999999999994834
New Station Pizza,-0.05899999999999883
Mei Mei Philadelphia,-0.05900000000000016
Yee Garden,-0.05900000000000016
Station Pizza,-0.059000000000002384
Golden Dragon,-0.059999999999996056
Pat's King of Steaks,-0.06000000000000405
Main Garden Chinese Food Restaurant,-0.060000000000005826
Chubby Chicks 1111,-0.060000000000005826
Wawa,-0.06099999999999506
Good Luck Pizza,-0.06099999999999861
Rosy's Taco Bar East,-0.061000000000003496
Chix & Wings,-0.061000000000004384
Avenue Steaks & Pizza,-0.061999999999995836
Wendy's,-0.061999999999998945
City View Pizza and Grill,-0.06299999999999883
Aksum,-0.06300000000000061
Shake Shack Midtown Village - 12th & Chestnut,-0.06300000000000239
Lincoln Fried Chicken & Pizza,-0.06300000000000328
A King’s Cafe,-0.06300000000000416
Happy Wok Chinese Restaurant,-0.06300000000000505
Del Rossi's Cheesesteak & Pizza CO.,-0.06300000000000505
AMINA,-0.06300000000000505
Dunkin',-0.06399999999999517
Magic noodles,-0.06400000000000095
Wishbone - Center City,-0.06400000000000539
June's kitchen,-0.06499999999999595
Deborah's Kitchen,-0.06499999999999684
Foods On First Diner,-0.06499999999999684
Lincoln Chicken & Burger,-0.06499999999999773
La Sierra Restaurant,-0.06500000000000394
Tommy's Pizza,-0.06599999999999628
DJ Kitchen,-0.06600000000000072
Mediterranean 2000,-0.06699999999999395
PrimoHoagies,-0.06699999999999484
Great Wall Chinese Food,-0.06699999999999662
NIRVANA Indian Kitchen,-0.0669999999999984
Goldie,-0.0669999999999984
Bourbon & Branch,-0.06700000000000195
Capital Beer,-0.06700000000000461
Pizza Fresh,-0.06799999999999606
Dunkin',-0.06799999999999873
Tommy's Place,-0.0680000000000005
Pete's Pizza,-0.06800000000000361
Flying Fish Seafood 1,-0.06800000000000583
McDonald's,-0.0689999999999964
Fishtown Diner,-0.06899999999999995
La Roca,-0.06899999999999995
Rising Sun Pizza Philadelphia,-0.06900000000000528
Saffron Patch - Authentic Indian Restaurant in South Philly,-0.06999999999999496
Xi’an Sizzling Woks,-0.06999999999999584
Wawa,-0.0699999999999994
On & Sons Seafood,-0.0699999999999994
DBG Philly,-0.07000000000000428
Jezabel's,-0.07099999999999529
Erawan Thai Cuisine (Philadelphia),-0.07099999999999529
SOMO Manayunk,-0.07099999999999707
El Poquito,-0.07099999999999973
Bridget Foy's,-0.07199999999999385
Back-A-Yard,-0.07200000000000006
D's Caribbean and American food,-0.0720000000000045
Beck's Cajun Cafe,-0.07299999999999329
Sam's Pizza Restaurant,-0.07299999999999862
Cavanaugh's Rittenhouse,-0.07300000000000129
Gachi Sushi & Noodles,-0.0730000000000044
Sunday Best,-0.07300000000000484
Nifty Fifty's(South Philly),-0.0740000000000034
Thai Kuu Restaurant,-0.07400000000000428
Rosy's Taco Bar,-0.07499999999999485
saffron indian cusine,-0.07599999999999563
Top notch Caribbean and American food,-0.07599999999999785
Raising Cane's Chicken Fingers,-0.07599999999999962
Salt & Pepper Deli III,-0.07699999999999463
Queen of Sheba,-0.07699999999999552
Randi's Restaurant and Bar,-0.07699999999999552
Fat Salmon Sushi,-0.07700000000000085
New Wong House,-0.07700000000000085
Pagano's Market and Bar,-0.0770000000000044
Boutique River Falls,-0.0770000000000044
Greek Lady,-0.07799999999999407
Saxbys Temple University,-0.07799999999999407
The Flavor Spot,-0.07799999999999407
DIG,-0.07799999999999496
Burger King,-0.07799999999999718
Luk Fu Philly,-0.07800000000000562
Lorenzo's Pizza,-0.07899999999999352
Wingstop,-0.07899999999999885
Old London Style Pizza,-0.07899999999999885
Moshulu,-0.07900000000000507
Rising Sun Chinese Restaurant,-0.07999999999999519
Eli Chinese & American Food,-0.0799999999999974
Yummy Garden Chinese & American Food To Take Out,-0.08000000000000096
Ocean City Restaurant,-0.08000000000000451
