latitude,longitude,median_income,population
39.8750456,-75.2412832,40171.86391590664,1347.60197714014
39.8740438,-75.24383379999999,39771.749462310974,1324.2142796660398
39.9102423,-75.1867733,113636.0,5982.0
39.875949,-75.2427991,39975.52766597484,1336.1256288719412
39.9272277,-75.1714789,55288.0,3726.0
39.9025942,-75.242305,35474.0,1073.0
39.8758298,-75.23885059999999,40356.48885598047,1358.3937698529928
39.8803388,-75.2372455,41489.97231113144,1424.6487324086775
39.8744794,-75.24713349999999,40458.74628980452,1364.3709743885022
39.8765711,-75.2406998,40458.237921048625,1364.3412589544278
39.9023163,-75.2420204,35474.0,1073.0
39.8997708,-75.24152529999999,35474.0,1073.0
39.8741474,-75.2513623,46731.0,1731.0
39.8729585,-75.2521679,44163.10232180054,1580.8999136310522
39.9198591,-75.23401539999999,48634.0,4566.0
39.9220224,-75.2308433,48634.0,4566.0
39.937943,-75.1582166,84732.0,4666.0
39.8780311,-75.2379571,40699.01407305797,1378.4152314179748
39.9149126,-75.2403288,44199.0,5923.0
39.8803305,-75.23781629999999,41635.42932141103,1433.1510609832512
39.8806359,-75.2383883,41562.6054971295,1428.8943250520754
39.877002,-75.2405328,40451.946857694464,1363.9735304577555
39.9031584,-75.2392083,35474.0,1073.0
39.91287,-75.24271,44199.0,5923.0
39.8772053,-75.2405787,40449.84983657641,1363.8509542921981
39.9255962,-75.2346998,32997.0,4380.0
39.9264346,-75.2307366,27206.0,3363.0
39.8966299,-75.17542999999999,79670.26566072245,4348.789208962048
39.9215927,-75.17868779999999,94538.0,3839.0
39.9341965,-75.1960476,80850.0,6546.0
39.8803922,-75.237239,41053.22000372572,1399.1194601094005
39.9102548,-75.186821,113636.0,5982.0
39.918447,-75.18746,94538.0,3839.0
39.9124517,-75.242769,44199.0,5923.0
39.9357117,-75.17865019999999,116354.0,2532.0
39.8754223,-75.2383207,40404.87646111304,1361.2221472339322
39.915896,-75.18622859999999,94538.0,3839.0
39.8753386,-75.2439443,39507.90607800302,1308.791969381361
39.8910886,-75.2418659,41113.27106301547,1402.629595759454
39.91703649999999,-75.23742759999999,44199.0,5923.0
39.8779214,-75.2366622,41129.47531710953,1403.5767752205793
39.8911914,-75.2420197,41060.52780459167,1399.546619474222
39.9249516,-75.2267801,43220.0,7748.0
39.9320232,-75.2297954,27206.0,3363.0
39.9186583,-75.24472399999999,32997.0,4380.0
39.9189713,-75.22800099999999,45521.0,2942.0
39.9172465,-75.1731743,87258.0,5206.0
39.9246975,-75.2286854,43220.0,7748.0
39.876163,-75.2392729,40387.08930780118,1360.1824433271004
39.9171572,-75.23635209999999,48634.0,4566.0
39.9332605,-75.18921,68250.0,3856.0
39.92396979999999,-75.2361698,32997.0,4380.0
39.9193833,-75.1873142,94538.0,3839.0
39.9348263,-75.1916622,80850.0,6546.0
39.8900218,-75.1776272,81161.75339125133,4420.122237463801
39.9625948,-75.20158119999999,32999.0,4971.0
39.9243969,-75.2364181,32997.0,4380.0
39.91915849999999,-75.1886391,94538.0,3839.0
39.9529874,-75.2120084,61621.0,3831.0
39.9171115,-75.1853766,94538.0,3839.0
39.9286981,-75.2303022,27206.0,3363.0
39.902294,-75.2419549,35474.0,1073.0
39.9508261,-75.2412997,35518.0,8173.0
39.9260692,-75.2362267,32997.0,4380.0
39.9487947,-75.21422439999999,63348.0,4609.0
39.9639769,-75.13177259999999,101488.0,2448.0
39.9307946,-75.2276433,27206.0,3363.0
39.913548,-75.2423475,44199.0,5923.0
39.8946117,-75.2292952,39930.42406024376,1333.4892095265513
39.8761491,-75.24322579999999,39873.79036870195,1330.1788276277766
39.9182891,-75.2090312,43220.0,7748.0
39.9479676,-75.22624449999999,70526.0,3811.0
39.9144442,-75.1780847,94538.0,3839.0
40.0866664,-74.9651026,82596.0,3744.0
40.0860776,-74.9649428,82596.0,3744.0
40.0992088,-75.0031127,77182.66666666667,3537.6666666666665
40.0844472,-74.9623165,82596.0,3744.0
40.0954957,-74.9753152,82596.0,3744.0
40.10442159999999,-75.0004891,105208.0,3935.0
40.0845882,-74.9728555,85733.0,4859.0
40.0929201,-74.9590891,82596.0,3744.0
40.08468209999999,-74.9625373,82596.0,3744.0
40.0871317,-74.9652167,82596.0,3744.0
40.0924685,-74.9629393,82596.0,3744.0
40.0956837,-74.9750493,82596.0,3744.0
40.0844331,-74.9622351,82596.0,3744.0
40.0889528,-74.9666381,82596.0,3744.0
40.0917381,-74.96098479999999,82596.0,3744.0
40.104229,-75.0007214,105208.0,3935.0
40.0875297,-74.96204829999999,82596.0,3744.0
40.1093432,-75.024766,48571.0,4763.0
40.0954407,-75.0155564,63170.0,3339.0
40.1013211,-75.02870349999999,61939.0,5279.0
40.0859595,-74.9711521,85733.0,4859.0
40.1227136,-75.0162174,63375.0,5975.0
40.1017476,-75.0072138,63170.0,3339.0
40.09225989999999,-75.0329012,69439.0,7515.0
40.084572,-74.9727333,85733.0,4859.0
40.1315019,-75.0110428,83697.0,4864.0
40.0848187,-74.9705771,85733.0,4859.0
40.0847607,-74.97049659999999,85733.0,4859.0
40.0884237,-74.9650182,82596.0,3744.0
40.1074956,-75.0269339,61399.0,4989.0
40.1217055,-75.0158202,48571.0,4763.0
40.1106186,-75.02393529999999,48571.0,4763.0
40.1214945,-75.0160738,48571.0,4763.0
40.1050867,-75.0337569,106480.0,3545.0
40.049705,-74.9898058,66523.0,3873.0
40.11896429999999,-75.0156951,48571.0,4763.0
40.0833419,-75.0482236,118397.0,7951.0
40.0962404,-74.9743402,82596.0,3744.0
40.080138,-75.0258698,63115.0,3141.0
40.0500163,-74.9894913,66523.0,3873.0
40.1115698,-75.00192229999999,101094.0,1027.0
40.0649271,-74.9837665,90970.0,5078.0
40.085266,-74.9667043,82596.0,3744.0
40.084675,-74.96289,82596.0,3744.0
40.0758304,-75.0851789,72275.0,5708.0
40.0833418,-74.9627371,82596.0,3744.0
40.1015818,-75.0283805,61939.0,5279.0
40.1032144,-75.0102316,63170.0,3339.0
40.1050952,-75.03242589999999,61399.0,4989.0
40.0809194,-74.9950944,71232.0,4715.0
40.1055331,-75.0325411,61399.0,4989.0
40.1055944,-75.00238709999999,63170.0,3339.0
40.085679,-74.962291,82596.0,3744.0
40.081031,-74.994033,71232.0,4715.0
40.0956204,-74.9751874,82596.0,3744.0
40.1197803,-75.01796039999999,63375.0,5975.0
40.10761129999999,-75.0273133,61399.0,4989.0
40.120302,-75.01601099999999,48571.0,4763.0
40.1332533,-75.0098797,83697.0,4864.0
40.09375,-75.01713,69439.0,7515.0
40.0889336,-74.9646762,82596.0,3744.0
40.0996154,-75.010069,63170.0,3339.0
40.07605,-75.034374,66557.0,5197.0
40.1032608,-75.0100961,63170.0,3339.0
40.1196483,-75.0180262,63375.0,5975.0
40.107263,-75.03761999999999,64919.0,4644.0
40.067765,-75.00588499999999,78224.0,3617.0
40.0964603,-74.9750117,82596.0,3744.0
40.0863576,-74.9718092,85733.0,4859.0
40.0882761,-74.9619008,82596.0,3744.0
40.0798564,-74.9937551,71232.0,4715.0
40.0944276,-75.0182595,69439.0,7515.0
40.0995235,-75.0104113,63170.0,3339.0
40.1057795,-75.0334962,61399.0,4989.0
40.0941886,-75.01668959999999,69439.0,7515.0
40.1021934,-75.0294395,61939.0,5279.0
40.095764,-74.97610999999999,82596.0,3744.0
40.0624245,-75.02200979999999,64608.0,4551.0
40.1059277,-75.00182749999999,63170.0,3339.0
39.9650099,-75.161102,98373.0,3595.0
40.0648595,-74.9834265,90970.0,5078.0
40.110561,-75.023933,48571.0,4763.0
40.1202003,-74.99519289999999,85750.0,4412.0
40.0827236,-74.9631081,82596.0,3744.0
40.076063,-75.084727,72275.0,5708.0
40.093364,-75.01771699999999,69439.0,7515.0
40.1083018,-75.0016091,63170.0,3339.0
40.10145,-75.02859029999999,61939.0,5279.0
39.949191,-75.14887449999999,108438.0,1996.0
40.0817359,-75.0382522,66557.0,5197.0
40.0944751,-75.0182202,69439.0,7515.0
40.0960962,-75.01487689999999,63170.0,3339.0
39.97016929999999,-75.13617339999999,129023.0,6177.0
39.9706205,-75.1365325,129023.0,6177.0
40.1215972,-75.0159683,48571.0,4763.0
39.9457958,-75.14058279999999,168021.0,2346.0
40.0108545,-75.1396675,36502.0,6014.0
39.9786879,-75.1592922,26018.0,3310.0
39.9643921,-75.1612244,98373.0,3595.0
39.9913176,-75.1327529,27006.0,4672.0
39.9715643,-75.1445194,129023.0,6177.0
40.007196,-75.097321,36857.0,7513.0
40.0196952,-75.1742716,56364.0,4127.0
39.9838915,-75.1026055,70579.0,5045.0
39.9712876,-75.1776355,131705.0,3931.0
40.0216595,-75.1262742,57996.0,4577.0
39.9717099,-75.1350556,129023.0,6177.0
39.9562918,-75.154183,97256.0,3259.0
39.961396,-75.1463618,156638.0,3746.0
39.968128,-75.140193,149475.0,3313.0
39.986317,-75.13152099999999,102324.0,6659.0
39.9508011,-75.1686108,90343.0,2024.0
39.9499125,-75.17364479999999,86538.0,3580.0
39.933935,-75.16531479999999,125781.0,3049.0
39.9520555,-75.1721628,93998.0,2815.0
39.9494611,-75.15546839999999,145036.0,1859.0
39.9634852,-75.1427033,156638.0,3746.0
40.0082201,-75.151168,18510.0,1475.0
39.9510946,-75.17654019999999,63200.0,2031.0
40.0089308,-75.1505811,49115.0,2807.0
39.9504056,-75.1623812,145036.0,1859.0
40.0089888,-75.15061419999999,49115.0,2807.0
39.9489319,-75.1600046,145036.0,1859.0
40.0096434,-75.1513836,33947.0,3773.0
39.9531593,-75.15909839999999,68977.0,3292.0
40.0088951,-75.15058719999999,49115.0,2807.0
40.0093847,-75.1507507,49115.0,2807.0
39.95071,-75.16375,145036.0,1859.0
40.0084453,-75.15040809999999,49115.0,2807.0
40.0094868,-75.1515366,33947.0,3773.0
40.0089007,-75.193767,115402.0,4172.0
40.0349655,-75.12120809999999,42423.0,5505.0
40.0178826,-75.1546635,46037.0,3695.0
39.969345,-75.13454709999999,129023.0,6177.0
40.00319959999999,-75.151746,18510.0,1475.0
40.0103501,-75.1513064,33947.0,3773.0
40.0421517,-75.1289515,49869.0,3283.0
39.9630805,-75.1644582,98373.0,3595.0
40.0181931,-75.13424909999999,32337.0,2694.0
39.9514799,-75.17402799999999,63200.0,2031.0
39.9293589,-75.1638067,94427.0,5868.0
40.0435205,-75.1433637,65282.0,4025.0
39.9473689,-75.1542873,85271.0,2714.0
40.0088487,-75.15646269999999,33947.0,3773.0
39.95482459999999,-75.1640644,102330.0,4236.0
39.9930273,-75.1482479,31851.0,2165.0
39.9769805,-75.1240971,111170.0,2496.0
39.978735,-75.159476,26018.0,3310.0
40.0446718,-75.14656839999999,33655.0,5271.0
40.0856143,-75.038412,69439.0,7515.0
39.9752503,-75.1263785,116629.0,6976.0
39.9958932,-75.1828329,22422.0,3919.0
40.0332306,-75.1236614,42423.0,5505.0
40.015873,-75.1545153,46037.0,3383.0
40.0110873,-75.1117563,50238.0,8741.0
40.0670246,-75.14658779999999,52267.0,6989.0
40.0389867,-75.1437013,34420.0,5131.0
40.0308914,-75.1038513,26290.0,3994.0
39.9507452,-75.1701679,90343.0,2024.0
39.94045759999999,-75.1493157,144954.0,2508.0
39.9489446,-75.1759667,86538.0,3580.0
39.957034,-75.1674378,102330.0,4236.0
39.9503916,-75.1704008,90343.0,2024.0
40.035165,-75.12165399999999,42423.0,5505.0
40.0886639,-75.0387111,69439.0,7515.0
39.950607,-75.1709389,90343.0,2024.0
40.0044033,-75.2180964,46037.0,4014.0
39.980498,-75.18205859999999,37431.0,4140.0
39.9566191,-75.14626799999999,108203.0,3025.0
39.949059,-75.147914,108438.0,1996.0
40.0568969,-75.01548249999999,64608.0,4551.0
39.9423355,-75.1413081,168021.0,2346.0
39.9511837,-75.1640582,187743.0,1046.0
40.0107568,-75.1876997,115402.0,4172.0
40.0361818,-75.0412346,80283.0,7249.0
39.9370352,-75.1628587,84732.0,4666.0
39.95320419999999,-75.1602278,68977.0,3292.0
40.0093448,-75.1938775,115402.0,4172.0
39.9777903,-75.1313813,88125.0,2664.0
40.0587818,-75.0787169,67683.0,6431.0
39.9509564,-75.16545909999999,90343.0,2024.0
39.96003959999999,-75.1533692,101742.0,3258.0
39.9955282,-75.1297621,32523.0,3885.0
39.953459,-75.196005,31635.0,6226.0
40.0541318,-75.1943977,113343.0,3991.0
39.9923118,-75.1856778,22422.0,3919.0
39.9995603,-75.1390778,30823.0,7566.0
39.94894439999999,-75.15904429999999,145036.0,1859.0
39.9489881,-75.1600788,145036.0,1859.0
39.9509772,-75.15834679999999,68977.0,3292.0
39.9468393,-75.16453179999999,61850.0,4429.0
39.9487806,-75.1602747,51384.0,2127.0
39.9504111,-75.1583617,68977.0,3292.0
39.945192,-75.16105999999999,61850.0,4429.0
39.949473,-75.1662616,179609.0,2347.0
39.948726,-75.169735,90741.0,2512.0
39.9477967,-75.1618964,51384.0,2127.0
39.9523766,-75.160297,68977.0,3292.0
39.9486858,-75.1598164,51384.0,2127.0
39.9506009,-75.1668126,90343.0,2024.0
39.9496079,-75.1613983,145036.0,1859.0
39.9489797,-75.1545841,145036.0,1859.0
39.9521211,-75.1596227,68977.0,3292.0
39.948459,-75.16525519999999,179609.0,2347.0
39.9498393,-75.1602089,145036.0,1859.0
39.9507874,-75.1586421,68977.0,3292.0
39.9491907,-75.1590471,145036.0,1859.0
39.9489934,-75.1590295,145036.0,1859.0
39.9495688,-75.15896149999999,145036.0,1859.0
39.9495688,-75.15896149999999,145036.0,1859.0
39.9495688,-75.15896149999999,145036.0,1859.0
39.9488841,-75.1597781,145036.0,1859.0
39.9495688,-75.15896149999999,145036.0,1859.0
39.9508879,-75.1602075,68977.0,3292.0
39.9502349,-75.16002739999999,145036.0,1859.0
39.9503322,-75.15842289999999,68977.0,3292.0
39.952384,-75.1698569,93998.0,2815.0
40.0571346,-75.0471195,55102.0,5610.0
39.9510159,-75.1595985,68977.0,3292.0
39.9490855,-75.15947369999999,145036.0,1859.0
39.9563324,-75.1703316,102330.0,4236.0
39.9489334,-75.1595088,145036.0,1859.0
39.9490712,-75.1598874,145036.0,1859.0
39.948909,-75.159691,145036.0,1859.0
39.9497754,-75.14391789999999,108438.0,1996.0
39.9400616,-75.1578533,121719.0,3285.0
39.9485224,-75.1640749,51384.0,2127.0
39.9513511,-75.1634681,68977.0,3292.0
39.9495688,-75.15896149999999,145036.0,1859.0
39.9484883,-75.14416659999999,108438.0,1996.0
39.9495688,-75.15896149999999,145036.0,1859.0
39.9495688,-75.15896149999999,145036.0,1859.0
39.9492892,-75.1590756,145036.0,1859.0
39.9510693,-75.159858,68977.0,3292.0
39.9505018,-75.1593121,68977.0,3292.0
39.9495688,-75.15896149999999,145036.0,1859.0
39.9477838,-75.16229369999999,51384.0,2127.0
39.9412786,-75.15228809999999,144954.0,2508.0
39.96482659999999,-75.1404,101488.0,2448.0
39.9495395,-75.16223839999999,145036.0,1859.0
40.0413599,-75.2255271,121667.0,3963.0
39.9530866,-75.16138289999999,68977.0,3292.0
39.949327,-75.1607228,145036.0,1859.0
39.9504002,-75.1616684,145036.0,1859.0
39.9433089,-75.1638751,108378.0,3027.0
39.9491119,-75.1616287,145036.0,1859.0
39.9378074,-75.15821009999999,84732.0,4666.0
39.9495103,-75.1617716,145036.0,1859.0
39.948539,-75.162026,51384.0,2127.0
39.9491649,-75.1636456,51384.0,2127.0
39.9498544,-75.16048909999999,145036.0,1859.0
39.940386,-75.1509145,144954.0,2508.0
39.94754409999999,-75.16011569999999,51384.0,2127.0
39.9500313,-75.16244019999999,145036.0,1859.0
39.9496528,-75.153275,68977.0,3292.0
39.95442269999999,-75.1570462,97256.0,3259.0
39.94819,-75.15922859999999,85271.0,2714.0
40.0330444,-75.10645199999999,26290.0,3994.0
39.9495456,-75.15895239999999,145036.0,1859.0
39.9435614,-75.16681299999999,98981.0,4186.0
39.9495688,-75.15896149999999,145036.0,1859.0
39.9495574,-75.1430853,108438.0,1996.0
39.93163,-75.1663147,104981.0,4031.0
39.9684842,-75.17697799999999,108867.0,2789.0
39.9507938,-75.16857089999999,90343.0,2024.0
39.9675708,-75.1768822,108867.0,2789.0
39.9486235,-75.1439024,108438.0,1996.0
39.9646861,-75.1741274,147361.0,2962.0
39.9493052,-75.1689368,90741.0,2512.0
39.9497495,-75.16215369999999,145036.0,1859.0
39.9478303,-75.16054199999999,51384.0,2127.0
39.9489101,-75.1624159,51384.0,2127.0
39.9477917,-75.1602492,51384.0,2127.0
39.9463051,-75.1579576,85271.0,2714.0
39.9501744,-75.1659315,90343.0,2024.0
39.94776969999999,-75.1597673,85271.0,2714.0
39.9467259,-75.16317719999999,61850.0,4429.0
39.9496403,-75.1611827,145036.0,1859.0
39.9478911,-75.16138889999999,51384.0,2127.0
39.9472393,-75.1677363,94056.0,3449.0
39.95111989999999,-75.16485329999999,187743.0,1046.0
39.9462352,-75.1577886,85271.0,2714.0
39.9481766,-75.1625869,51384.0,2127.0
39.9552012,-75.1568535,97256.0,3259.0
39.9946106,-75.1758562,38958.0,3319.0
39.9465088,-75.16176639999999,61850.0,4429.0
40.0595702,-75.1908157,113343.0,3991.0
39.949554,-75.1617,145036.0,1859.0
39.95301449999999,-75.15900529999999,68977.0,3292.0
39.9492162,-75.15905219999999,145036.0,1859.0
39.9500946,-75.15877909999999,145036.0,1859.0
39.9595196,-75.139526,156638.0,3746.0
39.9535434,-75.15897509999999,68977.0,3292.0
39.9536113,-75.1554159,97256.0,3259.0
39.9499506,-75.1621737,145036.0,1859.0
39.9485097,-75.1631112,51384.0,2127.0
39.9495328,-75.1521404,108438.0,1996.0
39.9491798,-75.1635651,51384.0,2127.0
39.9472224,-75.157279,85271.0,2714.0
39.9480844,-75.1592075,85271.0,2714.0
39.95036229999999,-75.1615836,145036.0,1859.0
39.9484184,-75.1623776,51384.0,2127.0
39.9498138,-75.1627819,145036.0,1859.0
39.9503126,-75.1637902,145036.0,1859.0
39.9482356,-75.16242129999999,51384.0,2127.0
39.9499108,-75.160455,145036.0,1859.0
39.9534295,-75.15919099999999,68977.0,3292.0
39.950472,-75.1625679,145036.0,1859.0
39.9505518,-75.1627142,145036.0,1859.0
39.946762,-75.15758679999999,85271.0,2714.0
39.9480384,-75.1658929,179609.0,2347.0
39.950914,-75.16641729999999,90343.0,2024.0
39.95003579999999,-75.1624724,145036.0,1859.0
39.948561,-75.15718,145036.0,1859.0
39.950176,-75.1626132,145036.0,1859.0
39.9583677,-75.1639105,82700.0,2338.0
39.9500908,-75.16174989999999,145036.0,1859.0
39.9533571,-75.1564327,68977.0,3292.0
39.9473444,-75.1534861,85271.0,2714.0
39.9509515,-75.16292709999999,68977.0,3292.0
39.954167,-75.157671,97256.0,3259.0
39.9532097,-75.1591833,68977.0,3292.0
40.0330514,-75.10644309999999,26290.0,3994.0
40.0262476,-75.13300579999999,50006.666666666664,2625.0
40.085551,-75.0455461,118397.0,7951.0
39.9489913,-75.1695577,90741.0,2512.0
39.9469907,-75.1540055,85271.0,2714.0
39.9487373,-75.1743841,86538.0,3580.0
40.0230896,-75.16178339999999,53333.0,2926.0
39.9498098,-75.16206869999999,145036.0,1859.0
39.9502216,-75.166553,90343.0,2024.0
39.9602749,-75.1687094,109602.0,3912.0
39.949475,-75.1605214,145036.0,1859.0
39.9478619,-75.1512346,114205.0,2816.0
39.9493658,-75.1700189,90741.0,2512.0
39.9556869,-75.1679905,102330.0,4236.0
39.9482518,-75.1435434,137250.0,3493.0
39.9032839,-75.240646,35474.0,1073.0
39.902624,-75.2404196,35474.0,1073.0
39.9497522,-75.1444806,108438.0,1996.0
39.90372199999999,-75.239527,35474.0,1073.0
39.9048951,-75.2384004,44199.0,5923.0
40.0854446,-75.0474417,118397.0,7951.0
39.9499904,-75.1796342,130096.0,1716.0
39.9513999,-75.17377379999999,63200.0,2031.0
39.9486084,-75.1740323,86538.0,3580.0
39.9527483,-75.1835766,31635.0,6226.0
39.9520928,-75.1835256,31635.0,6226.0
39.9465792,-75.1796294,119683.0,4119.0
39.9506108,-75.1704494,90343.0,2024.0
39.95432479999999,-75.1856541,31635.0,6226.0
39.9496781,-75.1738043,86538.0,3580.0
39.9448234,-75.1800169,101884.0,4695.0
39.9456504,-75.1747723,107537.0,1883.0
39.9503664,-75.1666157,90343.0,2024.0
39.9542729,-75.19004009999999,31635.0,6226.0
39.9496884,-75.1705904,90741.0,2512.0
39.9340427,-75.1772026,83620.0,4591.0
39.9437809,-75.1681729,98981.0,4186.0
39.94970199999999,-75.1617703,145036.0,1859.0
39.9522301,-75.17576609999999,63200.0,2031.0
39.9490546,-75.1703084,90741.0,2512.0
39.9476863,-75.1662303,179609.0,2347.0
39.9512509,-75.1741235,63200.0,2031.0
39.9418386,-75.179481,101884.0,4695.0
40.054949,-75.2180221,108889.0,299.0
40.0098416,-75.1904544,115402.0,4172.0
39.9741813,-75.1815227,82660.0,4063.0
40.0593149,-75.1900471,78798.0,2765.0
40.0385619,-75.1433534,34420.0,5131.0
40.0449551,-75.16501939999999,47849.0,4655.0
40.0078624,-75.1924226,115402.0,4172.0
39.95099889999999,-75.1706311,90343.0,2024.0
40.0073679,-75.1913471,36677.0,2961.0
40.0263313,-75.225543,82297.0,3482.0
40.031455,-75.17885299999999,63795.0,3934.0
40.031259,-75.17909399999999,63795.0,3934.0
40.0310443,-75.17822559999999,63795.0,3934.0
39.9849426,-75.1035596,70579.0,5045.0
39.9519494,-75.1443869,108438.0,1996.0
39.9481007,-75.1427491,137250.0,3493.0
39.94952809999999,-75.15258879999999,68977.0,3292.0
39.9282286,-75.18075189999999,69896.0,4895.0
39.949557,-75.146008,108438.0,1996.0
40.0342647,-75.1297639,49869.0,3283.0
39.9546642,-75.1563394,97256.0,3259.0
39.9694597,-75.1383144,129023.0,6177.0
39.9467646,-75.1446126,137250.0,3493.0
39.9487112,-75.14411729999999,108438.0,1996.0
39.9410111,-75.14536009999999,144954.0,2508.0
39.95815839999999,-75.17259589999999,102330.0,4236.0
39.9518939,-75.1473609,108438.0,1996.0
39.941979,-75.153232,108378.0,3027.0
39.9500088,-75.1463354,108438.0,1996.0
39.9552122,-75.1708589,93998.0,2815.0
39.9498651,-75.147615,108438.0,1996.0
39.9509946,-75.1458069,108438.0,1996.0
39.949888,-75.14588309999999,108438.0,1996.0
39.99934469999999,-75.1091197,13721.0,8145.0
39.9504188,-75.14623759999999,108438.0,1996.0
39.9404829,-75.14963259999999,144954.0,2508.0
39.9497563,-75.14806229999999,108438.0,1996.0
39.9500962,-75.1462398,108438.0,1996.0
39.9503713,-75.146141,108438.0,1996.0
39.9497563,-75.14806229999999,108438.0,1996.0
39.94997499999999,-75.14605399999999,108438.0,1996.0
39.9497436,-75.1481873,108438.0,1996.0
39.9839997,-75.128006,102324.0,6659.0
40.0181642,-75.05794329999999,50409.0,3686.0
40.0037414,-75.0946335,44164.0,2555.0
39.9496356,-75.1621019,145036.0,1859.0
39.9506182,-75.1506682,108438.0,1996.0
39.9537075,-75.1584719,68977.0,3292.0
40.0367805,-75.03994829999999,65749.0,10406.0
39.9403167,-75.1492497,144954.0,2508.0
39.9413007,-75.1526031,108378.0,3027.0
40.0374328,-75.03828089999999,65749.0,10406.0
39.950277,-75.16633,90343.0,2024.0
39.9532278,-75.1593865,68977.0,3292.0
39.95099889999999,-75.178395,130096.0,1716.0
39.9491951,-75.1615152,145036.0,1859.0
39.952847,-75.1578686,68977.0,3292.0
39.9500946,-75.1610364,145036.0,1859.0
39.9530858,-75.1586971,68977.0,3292.0
39.9521838,-75.16996209999999,93998.0,2815.0
39.9500362,-75.162516,145036.0,1859.0
39.9471698,-75.1594545,85271.0,2714.0
39.9531593,-75.15909839999999,68977.0,3292.0
39.9515991,-75.1602673,68977.0,3292.0
39.9517023,-75.169609,93998.0,2815.0
39.9490047,-75.16306569999999,51384.0,2127.0
39.953252,-75.1609658,68977.0,3292.0
39.9487084,-75.14541679999999,108438.0,1996.0
39.9515478,-75.1650867,187743.0,1046.0
39.9462333,-75.1450162,137250.0,3493.0
40.1050706,-75.03363209999999,106480.0,3545.0
39.9495209,-75.1685629,90741.0,2512.0
39.9534295,-75.15919099999999,68977.0,3292.0
39.9528687,-75.1590265,68977.0,3292.0
39.944924,-75.160646,61850.0,4429.0
39.9553636,-75.15673699999999,97256.0,3259.0
39.9398657,-75.15456089999999,121719.0,3285.0
40.0453178,-75.1175829,64102.0,4439.0
39.954988,-75.156229,97256.0,3259.0
39.9449242,-75.16123379999999,61850.0,4429.0
39.9480457,-75.1726875,86538.0,3580.0
39.9516102,-75.17454529999999,63200.0,2031.0
39.9496092,-75.1439376,108438.0,1996.0
39.94184509999999,-75.1538391,108378.0,3027.0
39.95792369999999,-75.1603501,101742.0,3258.0
39.9484864,-75.1707607,90741.0,2512.0
39.9472682,-75.1649563,179609.0,2347.0
39.9513794,-75.1705344,90343.0,2024.0
39.95376359999999,-75.15590619999999,97256.0,3259.0
39.9241346,-75.1782717,47760.0,3499.0
39.9620411,-75.140773,156638.0,3746.0
40.0316948,-75.1678409,21117.0,4914.0
39.952111,-75.1685155,187743.0,1046.0
39.9491468,-75.1618072,145036.0,1859.0
39.956436,-75.1654518,102330.0,4236.0
39.9471977,-75.1575646,85271.0,2714.0
39.9498291,-75.1447906,108438.0,1996.0
39.953104,-75.158998,68977.0,3292.0
39.9488889,-75.1611111,51384.0,2127.0
39.9518062,-75.16723809999999,187743.0,1046.0
39.950247,-75.167598,90343.0,2024.0
39.9512795,-75.1679541,90343.0,2024.0
39.9504548,-75.1690887,90343.0,2024.0
39.9504997,-75.1666931,90343.0,2024.0
39.9502348,-75.1665893,90343.0,2024.0
39.95302179999999,-75.1675084,187743.0,1046.0
39.9512973,-75.1665774,187743.0,1046.0
39.9533067,-75.167951,187743.0,1046.0
39.9534436,-75.1682271,187743.0,1046.0
39.952012,-75.1677625,187743.0,1046.0
39.9523574,-75.168054,187743.0,1046.0
39.952865,-75.1687886,93998.0,2815.0
39.9513369,-75.1668048,187743.0,1046.0
39.9518062,-75.16723809999999,187743.0,1046.0
39.9533494,-75.1662156,187743.0,1046.0
39.950415,-75.167261,90343.0,2024.0
39.9515188,-75.170497,90343.0,2024.0
39.9484223,-75.1692901,90741.0,2512.0
39.9556845,-75.17257359999999,102330.0,4236.0
39.9505093,-75.1691434,90343.0,2024.0
39.9531749,-75.1670209,187743.0,1046.0
39.9536631,-75.1695865,93998.0,2815.0
39.9483968,-75.17437149999999,86538.0,3580.0
39.9529565,-75.1702986,93998.0,2815.0
39.952499,-75.1702943,93998.0,2815.0
39.949494,-75.1674405,179609.0,2347.0
39.952109,-75.17465299999999,63200.0,2031.0
39.9563495,-75.1747419,102330.0,4236.0
39.9507589,-75.1743401,63200.0,2031.0
39.950949,-75.17233379999999,90343.0,2024.0
39.9491023,-75.1543143,145036.0,1859.0
39.9508012,-75.1739867,63200.0,2031.0
39.9535481,-75.1929486,31635.0,6226.0
39.9571326,-75.18216369999999,34082.0,6659.0
39.95143849999999,-75.1694882,90343.0,2024.0
39.9523066,-75.1719804,93998.0,2815.0
39.9534406,-75.1926046,31635.0,6226.0
39.9518328,-75.1733519,90343.0,2024.0
39.9428237,-75.1832412,101884.0,4695.0
39.9389298,-75.1740758,144261.0,3532.0
39.9651213,-75.18155089999999,121698.33333333333,2846.6666666666665
39.9499746,-75.1728986,86538.0,3580.0
39.9513536,-75.1751156,63200.0,2031.0
39.9526408,-75.1714554,93998.0,2815.0
39.947701,-75.16812399999999,90741.0,2512.0
39.9407959,-75.17973599999999,133320.0,1773.0
39.9520319,-75.17849369999999,63200.0,2031.0
39.9451755,-75.1702629,94056.0,3449.0
39.9411149,-75.1490884,144954.0,2508.0
39.953368,-75.14028909999999,168021.0,2346.0
39.9498583,-75.1604545,145036.0,1859.0
